,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8,Condition,Stimulus Color,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8
245,0.704827203,0.619225673,0.5050716702259962,0.4611854806930579,0.5753800443678744,0.6449288768120176,0.39283286462289424,0.4621145662165015,Easy,Blue,"(75.26906327696408, 0, 179.7309367230359)","(97.09745332014433, 0, 157.90254667985567)","(126.20672409237098, 0, 128.79327590762904)","(137.3977024232702, 0, 117.60229757672977)","(108.27808868619204, 0, 146.72191131380796)","(90.54313641293551, 0, 164.45686358706448)","(154.82761952116198, 0, 100.17238047883804)","(137.16078561479213, 0, 117.83921438520788)"
246,0.5034839282768168,0.6850241531740877,0.5006118232315676,0.6382829650270196,0.5588606530911883,0.48838378579454317,0.32885521714941324,0.5315680028249886,Easy,Blue,"(126.61159828941173, 0, 128.38840171058828)","(80.31884094060763, 0, 174.68115905939237)","(127.34398507595026, 0, 127.65601492404974)","(92.23784391810999, 0, 162.76215608189)","(112.49053346174699, 0, 142.509466538253)","(130.4621346223915, 0, 124.53786537760851)","(171.14191962689964, 0, 83.85808037310038)","(119.4501592796279, 0, 135.5498407203721)"
247,0.46821328317424327,0.5908193039174946,0.7398570317930132,0.46414897541018557,0.5531234786529915,0.4789395672743591,0.4799348435614478,0.39073893411599814,Easy,Blue,"(135.60561279056796, 0, 119.39438720943204)","(104.34107750103888, 0, 150.65892249896112)","(66.33645689278163, 0, 188.66354310721837)","(136.6420112704027, 0, 118.35798872959732)","(113.95351294348717, 0, 141.04648705651283)","(132.87041034503844, 0, 122.12958965496158)","(132.6166148918308, 0, 122.38338510816918)","(155.36157180042048, 0, 99.63842819957952)"
248,0.324276087,0.4377809312408074,0.42620136768876077,0.5498019712941796,0.4527232322967343,0.5430520981439333,0.6221195535083961,0.6368225749583106,Easy,Blue,"(172.3095978583301, 0, 82.69040214166989)","(143.3658625335941, 0, 111.63413746640589)","(146.31865123936598, 0, 108.681348760634)","(114.80049731998419, 0, 140.1995026800158)","(139.55557576433276, 0, 115.44442423566724)","(116.52171497329701, 0, 138.478285026703)","(96.359513855359, 0, 158.64048614464102)","(92.6102433856308, 0, 162.38975661436922)"
249,0.5401120234712797,0.6025036125272003,0.7302605758978951,0.45090398903555157,0.39532833915414173,0.6134486144828704,0.5622466310784269,0.4659052975957629,Easy,Blue,"(117.27143401482367, 0, 137.72856598517635)","(101.36157880556392, 0, 153.6384211944361)","(68.78355314603677, 0, 186.21644685396325)","(140.01948279593435, 0, 114.98051720406565)","(154.19127351569384, 0, 100.80872648430613)","(98.57060330686807, 0, 156.42939669313193)","(111.62710907500114, 0, 143.37289092499884)","(136.19414911308044, 0, 118.80585088691953)"
250,0.595552567,0.6255330279016871,0.2915801772127857,0.5639635399994151,0.5406413449905113,0.6066570111103522,0.5157854212299503,0.4982831345335399,Medium,Red,"(151.86590455750513, 0, 103.13409544249488)","(159.5109221149302, 0, 95.48907788506979)","(74.35294518926035, 0, 180.64705481073963)","(143.81070269985085, 0, 111.18929730014916)","(137.86354297258038, 0, 117.13645702741961)","(154.69753783313982, 0, 100.3024621668602)","(131.5252824136373, 0, 123.47471758636267)","(127.06219930605268, 0, 127.93780069394732)"
251,0.5515375971248793,0.3953734221168255,0.3846277413047884,0.5873443476410942,0.6191138453654215,0.6529204518784211,0.5554913996318119,0.411801895,Medium,Red,"(140.64208726684421, 0, 114.35791273315579)","(100.82022263979052, 0, 154.1797773602095)","(98.08007403272104, 0, 156.91992596727897)","(149.772808648479, 0, 105.22719135152097)","(157.87403056818246, 0, 97.12596943181752)","(166.49471522899736, 0, 88.50528477100262)","(141.65030690611204, 0, 113.34969309388795)","(105.0094831072994, 0, 149.9905168927006)"
252,0.6727543326392625,0.4850934776879087,0.4287374184168099,0.6604261776779333,0.4382129967781223,0.438003017,0.48053922529048393,0.39124261439602787,Medium,Red,"(171.55235482301194, 0, 83.44764517698805)","(123.69883681041672, 0, 131.30116318958326)","(109.32804169628652, 0, 145.67195830371347)","(168.408675307873, 0, 86.591324692127)","(111.74431417842119, 0, 143.25568582157882)","(111.69076931406424, 0, 143.30923068593574)","(122.5375024490734, 0, 132.4624975509266)","(99.7668666709871, 0, 155.23313332901287)"
253,0.6367388682027114,0.6369559889609855,0.5164062759985315,0.6231644860326135,0.43721059961121206,0.6520764249697636,0.4896306533664087,0.3720837114945186,Medium,Red,"(162.3684113916914, 0, 92.63158860830859)","(162.4237771850513, 0, 92.57622281494871)","(131.68360037962555, 0, 123.31639962037447)","(158.90694393831646, 0, 96.09305606168354)","(111.48870290085908, 0, 143.5112970991409)","(166.2794883672897, 0, 88.72051163271028)","(124.85581660843422, 0, 130.14418339156578)","(94.88134643110223, 0, 160.11865356889777)"
254,0.6874051344470867,0.4999893442967468,0.6154407155199509,0.39628225013966395,0.4744211025243455,0.402613598,0.6216342830299986,0.5428042268007801,Medium,Red,"(175.2883092840071, 0, 79.71169071599289)","(127.49728279567043, 0, 127.50271720432957)","(156.9373824575875, 0, 98.06261754241251)","(101.05197378561431, 0, 153.94802621438572)","(120.9773811437081, 0, 134.0226188562919)","(102.66646752911521, 0, 152.3335324708848)","(158.51674217264963, 0, 96.48325782735037)","(138.41507783419894, 0, 116.58492216580107)"
255,0.4063324709404141,0.35394477305728245,0.6619980473680693,0.606178858,0.5493905879735442,0.5408809260311893,0.596576646,0.45020011380538577,Medium,Red,"(103.61478008980559, 0, 151.3852199101944)","(90.25591712960703, 0, 164.744082870393)","(168.8095020788577, 0, 86.19049792114232)","(154.57560881019984, 0, 100.42439118980018)","(140.0945999332538, 0, 114.90540006674622)","(137.92463613795329, 0, 117.07536386204673)","(152.12704463443723, 0, 102.87295536556277)","(114.80102902037338, 0, 140.19897097962664)"
256,0.5534306074233861,0.47331929030304015,0.5932445209335655,0.4768449093793252,0.6653149882067972,0.43008902980905866,0.30903704582307945,0.49962405482182903,Medium,Red,"(141.12480489296345, 0, 113.87519510703653)","(120.69641902727524, 0, 134.30358097272477)","(151.27735283805922, 0, 103.7226471619408)","(121.59545189172793, 0, 133.40454810827208)","(169.6553219927333, 0, 85.34467800726671)","(109.67270260130996, 0, 145.32729739869004)","(78.80444668488526, 0, 176.19555331511475)","(127.40413397956641, 0, 127.59586602043359)"
257,0.4979187620082287,0.5150154587660284,0.4066132938048198,0.6863687510010861,0.44499552159514316,0.6053242256821676,0.49997984165447923,0.6972638984439186,Medium,Red,"(126.96928431209832, 0, 128.03071568790168)","(131.32894198533725, 0, 123.67105801466276)","(103.68638992022905, 0, 151.31361007977094)","(175.02403150527695, 0, 79.97596849472305)","(113.4738580067615, 0, 141.5261419932385)","(154.35767754895272, 0, 100.64232245104726)","(127.4948596218922, 0, 127.50514037810781)","(177.80229410319924, 0, 77.19770589680077)"
258,0.5054816692341015,0.4922361710398423,0.5758862068992202,0.3457618355539176,0.5037656743001638,0.5089220529381943,0.7297592148864218,0.5711151184352676,Medium,Red,"(128.89782565469588, 0, 126.1021743453041)","(125.52022361515978, 0, 129.47977638484022)","(146.85098275930116, 0, 108.14901724069885)","(88.16926806624899, 0, 166.83073193375103)","(128.4602469465418, 0, 126.53975305345823)","(129.77512349923953, 0, 125.22487650076046)","(186.08859979603756, 0, 68.91140020396244)","(145.63435520099324, 0, 109.36564479900676)"
259,0.6354303176414116,0.5057966142234951,0.4849315541530799,0.41516949729139613,0.4598856861824998,0.6559507747568907,0.624418883,0.3789060497940569,Medium,Red,"(162.03473099855995, 0, 92.96526900144005)","(128.97813662699124, 0, 126.02186337300876)","(123.65754630903538, 0, 131.34245369096465)","(105.86822180930601, 0, 149.13177819069398)","(117.27084997653745, 0, 137.72915002346255)","(167.26744756300712, 0, 87.73255243699288)","(159.22681515153982, 0, 95.77318484846016)","(96.62104269748451, 0, 158.37895730251552)"
260,0.5292477284540564,0.42485868464086585,0.6346136968455109,0.5142993417450009,0.6289832167675956,0.533423831,0.39679398043659947,0.3364593072756099,Medium,Red,"(134.95817075578438, 0, 120.0418292442156)","(108.33896458342079, 0, 146.6610354165792)","(161.82649269560528, 0, 93.1735073043947)","(131.14633214497525, 0, 123.85366785502477)","(160.39072027573687, 0, 94.60927972426312)","(136.02307701841076, 0, 118.97692298158925)","(101.18246501133287, 0, 153.81753498866715)","(85.79712335528053, 0, 169.20287664471948)"
261,0.6471467276504902,0.46930027367562643,0.3403961336048368,0.6338676344416433,0.6109420849430226,0.4934528213569607,0.6345501414510464,0.5330869879304603,Medium,Red,"(165.022415550875, 0, 89.977584449125)","(119.67156978728474, 0, 135.32843021271526)","(86.80101406923337, 0, 168.1989859307666)","(161.63624678261903, 0, 93.36375321738096)","(155.79023166047077, 0, 99.20976833952923)","(125.83046944602498, 0, 129.16953055397502)","(161.81028607001682, 0, 93.18971392998317)","(135.93718192226737, 0, 119.06281807773263)"
262,0.31596389169615124,0.6203704745827735,0.4273624981669666,0.5305591014996296,0.6160989329099963,0.6035195696485813,0.553704139,0.5783573245107523,Medium,Red,"(80.57079238251856, 0, 174.42920761748144)","(158.19447101860723, 0, 96.80552898139275)","(108.97743703257647, 0, 146.0225629674235)","(135.29257088240556, 0, 119.70742911759446)","(157.10522789204904, 0, 97.89477210795094)","(153.89749026038825, 0, 101.10250973961176)","(141.19455539911607, 0, 113.80544460088394)","(147.48111775024182, 0, 107.51888224975816)"
263,0.5521503174170741,0.5648260277999775,0.5782964492832193,0.5500606621832492,0.31661241886148717,0.6298297721153275,0.39228579834924693,0.574890682,Medium,Red,"(140.7983309413539, 0, 114.2016690586461)","(144.03063708899427, 0, 110.96936291100575)","(147.46559456722093, 0, 107.53440543277907)","(140.26546885672855, 0, 114.73453114327145)","(80.73616680967923, 0, 174.26383319032078)","(160.60659188940852, 0, 94.39340811059148)","(100.03287857905796, 0, 154.96712142094202)","(146.59712402865915, 0, 108.40287597134083)"
264,0.48999029924860216,0.39035636680641245,0.39118596525091287,0.7125861904659946,0.5775726028710048,0.461048608,0.45269764681147046,0.5269215321541517,Medium,Red,"(124.94752630839355, 0, 130.05247369160645)","(99.54087353563517, 0, 155.4591264643648)","(99.75242113898278, 0, 155.24757886101722)","(181.70947856882862, 0, 73.29052143117138)","(147.2810137321062, 0, 107.71898626789378)","(117.56739511127964, 0, 137.43260488872036)","(115.43789993692496, 0, 139.562100063075)","(134.3649906993087, 0, 120.63500930069131)"
265,0.665329685,0.4456829865102747,0.5429723419724638,0.7329683642249839,0.5631438321620731,0.45765890300109957,0.5107284662483286,0.4343086387367907,Medium,Red,"(169.65906965548868, 0, 85.34093034451134)","(113.64916156012005, 0, 141.35083843987994)","(138.45794720297826, 0, 116.54205279702173)","(186.9069328773709, 0, 68.09306712262911)","(143.60167720132864, 0, 111.39832279867136)","(116.70302026528039, 0, 138.2969797347196)","(130.23575889332378, 0, 124.76424110667621)","(110.74870287788163, 0, 144.25129712211836)"
266,0.5957259784072964,0.34714563050720787,0.5071653323361703,0.5016420531385836,0.46200678629675623,0.5434427510581511,0.7151722982485795,0.5687283871242845,Medium,Red,"(151.91012449386056, 0, 103.08987550613944)","(88.522135779338, 0, 166.477864220662)","(129.32715974572343, 0, 125.67284025427657)","(127.91872355033881, 0, 127.08127644966119)","(117.81173050567284, 0, 137.18826949432716)","(138.57790151982854, 0, 116.42209848017147)","(182.36893605338778, 0, 72.63106394661222)","(145.02573871669256, 0, 109.97426128330744)"
267,0.47221567991870356,0.548102251,0.46968232820499034,0.4116500788279918,0.47734697816165794,0.5673020761557744,0.4565211006084081,0.7557622907940386,Medium,Red,"(120.4149983792694, 0, 134.58500162073057)","(139.7660740096471, 0, 115.23392599035289)","(119.76899369227253, 0, 135.23100630772745)","(104.97077010113792, 0, 150.0292298988621)","(121.72347943122277, 0, 133.27652056877722)","(144.66202941972247, 0, 110.33797058027751)","(116.41288065514406, 0, 138.58711934485592)","(192.71938415247982, 0, 62.28061584752017)"
268,0.515235727,0.4203532748507728,0.5995306485761895,0.5248110491753715,0.6923659377290404,0.40678820076763145,0.47672696904088224,0.37178934307015904,Medium,Red,"(131.38511037836744, 0, 123.61488962163254)","(107.19008508694706, 0, 147.80991491305295)","(152.88031538692834, 0, 102.11968461307167)","(133.8268175397197, 0, 121.17318246028027)","(176.5533141209053, 0, 78.44668587909469)","(103.73099119574601, 0, 151.26900880425399)","(121.56537710542497, 0, 133.43462289457503)","(94.80628248289055, 0, 160.19371751710943)"
269,0.538503173,0.4983708916324695,0.6139788573487266,0.39511613419447866,0.6747544288849606,0.6807753190097239,0.5343003644069354,0.42342164447964215,Medium,Red,"(137.3183089946604, 0, 117.6816910053396)","(127.08457736627972, 0, 127.91542263372028)","(156.56460862392527, 0, 98.43539137607472)","(100.75461421959206, 0, 154.24538578040793)","(172.06237936566495, 0, 82.93762063433505)","(173.5977063474796, 0, 81.40229365252041)","(136.24659292376853, 0, 118.75340707623147)","(107.97251934230874, 0, 147.02748065769126)"
270,0.6612892132327112,0.4208425623394212,0.5876116155359289,0.4541576981671261,0.5173494498715262,0.3647962048818359,0.6195442278920826,0.6096917287629743,Medium,Red,"(168.62874937434134, 0, 86.37125062565865)","(107.31485339655241, 0, 147.6851466034476)","(149.84096196166186, 0, 105.15903803833814)","(115.81021303261716, 0, 139.18978696738287)","(131.9241097172392, 0, 123.07589028276082)","(93.02303224486815, 0, 161.97696775513185)","(157.98377811248108, 0, 97.01622188751892)","(155.47139083455843, 0, 99.52860916544155)"
271,0.611056113,0.355218423,0.3702278721675356,0.5387684121333237,0.6554860339918821,0.5787966726940879,0.5141805755424362,0.5424963335327316,Medium,Red,"(155.81930871385427, 0, 99.18069128614574)","(90.58069797941238, 0, 164.41930202058762)","(94.40810740272158, 0, 160.59189259727842)","(137.38594509399755, 0, 117.61405490600245)","(167.14893866792994, 0, 87.85106133207006)","(147.5931515369924, 0, 107.40684846300759)","(131.11604676332124, 0, 123.88395323667876)","(138.33656505084656, 0, 116.66343494915343)"
272,0.6365353436651437,0.5614695102650307,0.4582253163578319,0.4092342861033992,0.41036640780479894,0.6528438541605651,0.37204328562408895,0.5053276338639223,Medium,Red,"(162.31651263461166, 0, 92.68348736538834)","(143.17472511758282, 0, 111.82527488241718)","(116.84745567124715, 0, 138.15254432875287)","(104.35474295636679, 0, 150.64525704363322)","(104.64343399022373, 0, 150.35656600977626)","(166.47518281094412, 0, 88.5248171890559)","(94.87103783414268, 0, 160.12896216585733)","(128.8585466353002, 0, 126.14145336469981)"
273,0.40462823043801205,0.47103298774609614,0.5145836223264518,0.6177862593969531,0.6315354388386618,0.6747765091373514,0.6327744627842444,0.4179710118237705,Medium,Red,"(103.18019876169308, 0, 151.81980123830695)","(120.11341187525451, 0, 134.8865881247455)","(131.2188236932452, 0, 123.78117630675479)","(157.53549614622304, 0, 97.46450385377696)","(161.04153690385877, 0, 93.95846309614124)","(172.0680098300246, 0, 82.93199016997538)","(161.35748800998232, 0, 93.64251199001767)","(106.58260801506148, 0, 148.41739198493852)"
274,0.5644240211260049,0.4396821588815922,0.6653584536890029,0.43023470384903306,0.7025195333253584,0.47088931120254857,0.4329899867833593,0.5347888870109835,Medium,Red,"(143.92812538713125, 0, 111.07187461286875)","(112.118950514806, 0, 142.88104948519398)","(169.66640569069574, 0, 85.33359430930426)","(109.70984948150343, 0, 145.29015051849657)","(179.1424809979664, 0, 75.8575190020336)","(120.07677435664988, 0, 134.92322564335012)","(110.41244662975663, 0, 144.58755337024337)","(136.37116618780078, 0, 118.62883381219922)"
275,0.586247456,0.7329690865867209,0.5223089293611767,0.5073595378943629,0.37507393869094674,0.43033842570557024,0.5207247037831978,0.48026824467427315,Medium,Red,"(149.49310125321404, 0, 105.50689874678598)","(186.9071170796138, 0, 68.09288292038617)","(133.18877698710006, 0, 121.81122301289994)","(129.37668216306255, 0, 125.62331783693745)","(95.64385436619142, 0, 159.35614563380858)","(109.73629855492041, 0, 145.2637014450796)","(132.78479946471543, 0, 122.21520053528457)","(122.46840239193965, 0, 132.53159760806034)"
276,0.6143229859742056,0.3431002108355601,0.6512461860661323,0.3997898259494793,0.46155134987911806,0.5648705121269235,0.5227509401285831,0.4440991131410007,Medium,Red,"(156.65236142342243, 0, 98.34763857657757)","(87.49055376306782, 0, 167.50944623693218)","(166.06777744686372, 0, 88.93222255313627)","(101.94640561711722, 0, 153.05359438288278)","(117.6955942191751, 0, 137.3044057808249)","(144.0419805923655, 0, 110.95801940763451)","(133.3014897327887, 0, 121.6985102672113)","(113.24527385095517, 0, 141.7547261490448)"
277,0.5058012107996144,0.7204969841651103,0.5650033888526433,0.4663179288931223,0.5518539185864544,0.6055142353624001,0.5846687289835647,0.3589242455210936,Medium,Red,"(128.97930875390168, 0, 126.02069124609834)","(183.72673096210312, 0, 71.27326903789687)","(144.07586415742406, 0, 110.92413584257595)","(118.91107186774619, 0, 136.0889281322538)","(140.72274923954586, 0, 114.27725076045414)","(154.40613001741204, 0, 100.59386998258798)","(149.090525890809, 0, 105.909474109191)","(91.52568260787886, 0, 163.47431739212112)"
278,0.4531335879882167,0.38805947198513224,0.4284330454536855,0.5544539811069308,0.6776173034116975,0.6164630448484357,0.6427364709700584,0.48366614021323245,Medium,Red,"(115.54906493699525, 0, 139.45093506300475)","(98.95516535620872, 0, 156.0448346437913)","(109.2504265906898, 0, 145.7495734093102)","(141.38576518226736, 0, 113.61423481773265)","(172.79241236998286, 0, 82.20758763001714)","(157.1980764363511, 0, 97.80192356364888)","(163.8978000973649, 0, 91.10219990263512)","(123.33486575437428, 0, 131.66513424562572)"
279,0.4943264360648544,0.37632458312243816,0.6688411189296779,0.6926036993959108,0.4853272152509702,0.4801938938973582,0.5199498275811463,0.44966627725616415,Medium,Red,"(126.05324119653787, 0, 128.94675880346213)","(95.96276869622173, 0, 159.03723130377824)","(170.55448532706785, 0, 84.44551467293213)","(176.61394334595727, 0, 78.38605665404275)","(123.7584398889974, 0, 131.2415601110026)","(122.44944294382634, 0, 132.55055705617366)","(132.5872060331923, 0, 122.4127939668077)","(114.66490070032185, 0, 140.33509929967815)"
280,0.6584560826660032,0.37294570609209365,0.484101148,0.516883139,0.5005812572953017,0.5198651704877411,0.6020512006640643,0.338930551,Medium,Red,"(167.90630107983083, 0, 87.09369892016919)","(95.10115505348388, 0, 159.8988449465161)","(123.44579270013101, 0, 131.554207299869)","(131.80520037125655, 0, 123.19479962874344)","(127.64822061030193, 0, 127.35177938969807)","(132.56561847437396, 0, 122.43438152562604)","(153.5230561693364, 0, 101.47694383066361)","(86.42729042298767, 0, 168.57270957701232)"
281,0.5907500367746632,0.4629870492770135,0.5759005497988816,0.36599954210924834,0.5375340599693599,0.7092442711346519,0.49317106227394925,0.6282013094743688,Medium,Red,"(150.64125937753911, 0, 104.35874062246089)","(118.06169756563844, 0, 136.93830243436156)","(146.8546401987148, 0, 108.1453598012852)","(93.32988323785833, 0, 161.67011676214167)","(137.07118529218678, 0, 117.92881470781323)","(180.85728913933625, 0, 74.14271086066375)","(125.75862087985706, 0, 129.24137912014294)","(160.19133391596404, 0, 94.80866608403595)"
282,0.4431346902045192,0.4753612097835906,0.48406758789885723,0.5879447354784715,0.5738232519486275,0.4804927375906293,0.7573217686229067,0.44335369573862476,Medium,Red,"(112.9993460021524, 0, 142.0006539978476)","(121.2171084948156, 0, 133.78289150518438)","(123.43723491420859, 0, 131.56276508579143)","(149.92590754701024, 0, 105.07409245298977)","(146.3249292469, 0, 108.67507075309999)","(122.52564808561048, 0, 132.4743519143895)","(193.1170509988412, 0, 61.8829490011588)","(113.05519241334932, 0, 141.94480758665068)"
283,0.4074686239615418,0.430457116,0.440562901,0.4863376150922954,0.4815666815456362,0.659071911,0.694217414,0.5532311112015463,Medium,Red,"(103.90449911019316, 0, 151.09550088980683)","(109.76656466156838, 0, 145.2334353384316)","(112.34353986835362, 0, 142.65646013164638)","(124.01609184853532, 0, 130.98390815146468)","(122.79950379413724, 0, 132.20049620586278)","(168.0633371849368, 0, 86.93666281506317)","(177.02544062663705, 0, 77.97455937336296)","(141.07393335639432, 0, 113.92606664360568)"
284,0.42099288564638393,0.3393382107256754,0.5301888047732011,0.5019826029828104,0.48152919833833496,0.4390079986113537,0.6205984074783006,0.6664340017988033,Medium,Red,"(107.3531858398279, 0, 147.64681416017208)","(86.53124373504723, 0, 168.4687562649528)","(135.19814521716629, 0, 119.80185478283373)","(128.00556376061664, 0, 126.99443623938335)","(122.78994557627541, 0, 132.21005442372459)","(111.94703964589519, 0, 143.05296035410478)","(158.25259390696667, 0, 96.74740609303333)","(169.94067045869485, 0, 85.05932954130516)"
285,0.643746861,0.36192794410781143,0.5306934112630358,0.4927974808767876,0.535612456,0.6521106999231405,0.4663448865394129,0.6716089714683515,Medium,Red,"(164.15544964385526, 0, 90.84455035614472)","(92.29162574749192, 0, 162.7083742525081)","(135.32681987207414, 0, 119.67318012792586)","(125.66335762358084, 0, 129.33664237641915)","(136.58117631350547, 0, 118.41882368649453)","(166.28822848040085, 0, 88.71177151959917)","(118.91794606755029, 0, 136.08205393244972)","(171.26028772442965, 0, 83.73971227557035)"
286,0.3821914014996788,0.7194741598464434,0.4071369537760925,0.5559602614273728,0.52668713,0.5174328198216316,0.5274881385120748,0.6078000788626746,Medium,Red,"(97.45880738241809, 0, 157.5411926175819)","(183.46591076084306, 0, 71.53408923915694)","(103.81992321290359, 0, 151.18007678709643)","(141.76986666398005, 0, 113.23013333601995)","(134.30521823014956, 0, 120.69478176985044)","(131.94536905451605, 0, 123.05463094548395)","(134.50947532057907, 0, 120.49052467942093)","(154.98902010998202, 0, 100.01097989001798)"
287,0.5248293567278906,0.40971703783311564,0.4059181574143914,0.6902570640310743,0.5430543940748639,0.6497689773796197,0.43962685198393975,0.5002141242874727,Medium,Red,"(133.8314859656121, 0, 121.16851403438791)","(104.47784464744448, 0, 150.5221553525555)","(103.50913014066981, 0, 151.4908698593302)","(176.01555132792396, 0, 78.98444867207604)","(138.4788704890903, 0, 116.5211295109097)","(165.69108923180303, 0, 89.30891076819698)","(112.10484725590463, 0, 142.89515274409538)","(127.55460169330554, 0, 127.44539830669446)"
288,0.5275527812380784,0.4413964050770458,0.5934003760033776,0.4057079507642948,0.6792009416649197,0.3441085204398703,0.5179084219937912,0.4943853861499826,Medium,Red,"(134.52595921570997, 0, 120.47404078429001)","(112.55608329464668, 0, 142.44391670535333)","(151.31709588086127, 0, 103.68290411913871)","(103.45552744489517, 0, 151.54447255510482)","(173.19624012455452, 0, 81.80375987544546)","(87.74767271216692, 0, 167.25232728783308)","(132.06664760841676, 0, 122.93335239158326)","(126.06827346824556, 0, 128.93172653175444)"
289,0.6147819850518935,0.47400872302704494,0.34113558123990206,0.5848065963599873,0.6072368870903115,0.5709477238611153,0.4944892131876788,0.6805859598002089,Medium,Red,"(156.76940618823284, 0, 98.23059381176715)","(120.87222437189646, 0, 134.12777562810356)","(86.98957321617503, 0, 168.01042678382498)","(149.12568207179677, 0, 105.87431792820323)","(154.84540620802943, 0, 100.15459379197056)","(145.5916695845844, 0, 109.4083304154156)","(126.0947493628581, 0, 128.9052506371419)","(173.54941974905327, 0, 81.45058025094674)"
290,0.5083634539700365,0.40438709561872754,0.5905536708513085,0.625432342,0.5616170759968545,0.39243376275522757,0.6893392319455358,0.46188860279688354,Medium,Red,"(129.63268076235929, 0, 125.3673192376407)","(103.11870938277552, 0, 151.88129061722447)","(150.59118606708367, 0, 104.40881393291633)","(159.48524712735755, 0, 95.51475287264245)","(143.2123543791979, 0, 111.7876456208021)","(100.07060950258303, 0, 154.92939049741696)","(175.78150414611164, 0, 79.21849585388837)","(117.7815937132053, 0, 137.21840628679467)"
291,0.5346428238748431,0.6860186587856338,0.4619442965398576,0.3851760234069528,0.45219899466638325,0.5479718420759981,0.4412613225705714,0.6565711465568511,Medium,Red,"(136.333920088085, 0, 118.66607991191502)","(174.93475799033664, 0, 80.06524200966336)","(117.79579561766369, 0, 137.20420438233631)","(98.21988596877296, 0, 156.78011403122704)","(115.31074363992772, 0, 139.68925636007228)","(139.73281972937951, 0, 115.26718027062047)","(112.5216372554957, 0, 142.4783627445043)","(167.42564237199704, 0, 87.57435762800297)"
292,0.5399149502410848,0.2709928600821525,0.5095962226321807,0.6373076414041543,0.4697144294485279,0.4743774842521044,0.5499003511170885,0.5546625469633473,Medium,Red,"(137.67831231147662, 0, 117.32168768852337)","(69.1031793209489, 0, 185.8968206790511)","(129.9470367712061, 0, 125.05296322879391)","(162.51344855805934, 0, 92.48655144194065)","(119.77717950937462, 0, 135.22282049062537)","(120.96625848428663, 0, 134.03374151571336)","(140.22458953485756, 0, 114.77541046514244)","(141.43894947565354, 0, 113.56105052434644)"
293,0.47268339456991093,0.37490232646066557,0.46890395336653856,0.7016157449923274,0.5495273063053976,0.6041262578078535,0.5465327936243957,0.6491442900186617,Medium,Red,"(120.53426561532729, 0, 134.46573438467271)","(95.60009324746972, 0, 159.39990675253028)","(119.57050810846734, 0, 135.42949189153268)","(178.91201497304348, 0, 76.08798502695652)","(140.12946310787638, 0, 114.87053689212361)","(154.05219574100263, 0, 100.94780425899737)","(139.36586237422088, 0, 115.6341376257791)","(165.53179395475874, 0, 89.46820604524127)"
294,0.49133800245135406,0.5491980989834899,0.6788136918667065,0.38591886506093964,0.4728387019523448,0.5086088735094625,0.45970467247929936,0.691087897,Medium,Red,"(125.29119062509528, 0, 129.70880937490472)","(140.04551524078994, 0, 114.95448475921008)","(173.09749142601015, 0, 81.90250857398985)","(98.4093105905396, 0, 156.5906894094604)","(120.57386899784792, 0, 134.4261310021521)","(129.69526274491292, 0, 125.30473725508706)","(117.22469148222133, 0, 137.77530851777865)","(176.22741379365485, 0, 78.77258620634517)"
295,0.4754950135383189,0.7246287752593363,0.5327545961533386,0.5380365003345763,0.3351504510412423,0.4977469958566904,0.5623779717284236,0.49847090452344484,Medium,Red,"(121.25122845227132, 0, 133.74877154772867)","(184.78033769113077, 0, 70.21966230886923)","(135.85242201910137, 0, 119.14757798089865)","(137.19930758531694, 0, 117.80069241468304)","(85.46336501551679, 0, 169.53663498448321)","(126.92548394345606, 0, 128.07451605654393)","(143.406382790748, 0, 111.59361720925197)","(127.11008065347843, 0, 127.88991934652158)"
296,0.4482635992085735,0.5412876144467826,0.5412093459790617,0.3955259199557374,0.5129875379190518,0.723633707,0.3973009112874806,0.44551734717914865,Medium,Red,"(114.30721779818624, 0, 140.69278220181377)","(138.02834168392957, 0, 116.97165831607043)","(138.00838322466072, 0, 116.99161677533927)","(100.85910958871304, 0, 154.14089041128696)","(130.8118221693582, 0, 124.18817783064178)","(184.5265951626737, 0, 70.4734048373263)","(101.31173237830754, 0, 153.68826762169246)","(113.6069235306829, 0, 141.3930764693171)"
297,0.7212890587167033,0.36005057324437884,0.5240009025228626,0.455586351,0.5610510923975941,0.548877834,0.627667141,0.5576068135667872,Medium,Red,"(183.92870997275935, 0, 71.07129002724065)","(91.8128961773166, 0, 163.18710382268338)","(133.62023014332996, 0, 121.37976985667004)","(116.17451940019805, 0, 138.82548059980195)","(143.06802856138648, 0, 111.9319714386135)","(139.96384766419646, 0, 115.03615233580355)","(160.05512094758842, 0, 94.94487905241157)","(142.18973745953073, 0, 112.81026254046927)"
298,0.6921644907688018,0.5204546688659472,0.4932694909851669,0.3301426384065794,0.5713963089505628,0.5120453664092124,0.625961383,0.5004440252707777,Medium,Red,"(176.50194514604448, 0, 78.49805485395554)","(132.71594056081653, 0, 122.28405943918348)","(125.78372020121756, 0, 129.21627979878244)","(84.18637279367775, 0, 170.81362720632225)","(145.7060587823935, 0, 109.29394121760649)","(130.57156843434916, 0, 124.42843156565084)","(159.62015277500444, 0, 95.37984722499556)","(127.61322644404831, 0, 127.38677355595169)"
